Epoche,Batch,loss,Time
1,300,4.171772155761719,1.179380486
1,600,4.168483123779297,0.22546229900000014
1,900,4.2381134033203125,0.2313118799999998
1,1200,4.2822412109375,0.22364490399999948
1,1500,3.995053253173828,0.2167093530000006
1,1800,4.030167236328125,0.22461832599999987
1,2100,4.0198573303222656,0.22912605700000022
1,2400,3.7776310729980467,0.21973824500000028
1,2700,3.585027313232422,0.21746099399999963
1,3000,3.3647857666015626,0.22411320900000042
1,3300,3.227783966064453,0.22012115600000026
1,3600,2.6692826080322267,0.22029103699999997
1,3900,2.378897705078125,0.2233229449999996
1,4200,1.8973409271240234,0.21847394300000023
1,4500,1.4539830780029297,0.21775851199999963
1,4800,1.0118059921264648,0.21975121899999994
1,5100,0.5285700607299805,0.22087098599999955
1,5400,0.2145470142364502,0.21842868199999987
1,5700,0.1537336540222168,0.21626699900000013
1,6000,0.29684283256530763,0.22647585300000017
1,6300,0.5196221733093261,0.22537026799999893
1,6600,0.39694765090942385,0.2411791609999998
1,6900,0.2720844459533691,0.21973734
1,7200,0.16494902610778808,0.2255428650000013
1,7500,0.13280799388885497,0.2280047819999993
1,7800,0.13069257736206055,0.21687108700000124
1,8100,0.16217126846313476,0.21871624299999937
1,8400,0.16879636764526368,0.2472091840000008
1,8700,0.20349945068359376,0.23061123400000128
1,9000,0.18129499435424803,0.23156142099999855
1,9300,0.15119372844696044,0.2220465739999984
1,9600,0.13877848148345948,0.21706933199999945
1,9900,0.13654909610748292,0.21553165199999924
1,10200,0.1283718729019165,0.22413191699999935
1,10500,0.1253849124908447,0.22036405800000125
1,10800,0.15485969543457032,0.21998597500000017
1,11100,0.14961519718170166,0.21803370099999952
1,11400,0.14872152328491212,0.21646976999999978
1,11700,0.11154364585876465,0.22335945600000073
1,12000,0.13327016830444335,0.21909311900000006
1,12300,0.11914586544036865,0.21757897500000034
1,12600,0.1242888641357422,0.21329604199999963
1,12900,0.13452537536621093,0.222803647000001
1,13200,0.12064320087432862,0.21471694699999944
1,13500,0.13041073322296143,0.22099379500000005
1,13800,0.14063777923583984,0.21842596599999986
1,14100,0.11759181499481201,0.21849416000000055
1,14400,0.12236443042755127,0.2195300420000006
1,14700,0.11838004112243652,0.21719002899999929
1,15000,0.12301659107208252,0.22289326399999965
1,15300,0.11823145866394043,0.22477432600000036
1,15600,0.1255579423904419,0.23385919000000044
1,15900,0.13192587375640868,0.21946637499999966
1,16200,0.12647661209106445,0.24118368799999956
1,16500,0.12560057640075684,0.2169622130000004
1,16800,0.12929680824279785,0.2231071999999994
1,17100,0.13547253608703613,0.23047756100000072
1,17400,0.1270122718811035,0.2242640800000011
1,17700,0.12834297657012939,0.22240021700000057
1,18000,0.1285258150100708,0.2230652570000018
1,18300,0.12196152210235596,0.22396565700000082
1,18600,0.13570050716400148,0.21716468199999994
1,18900,0.12852219581604005,0.22655551300000099
1,19200,0.12032701969146728,0.21871051000000108
1,19500,0.12390711784362793,0.22312892500000103
1,19800,0.12898533821105956,0.22493787099999807
1,20100,0.11130489349365234,0.22441736500000076
1,20400,0.12805767059326173,0.2163985590000017
1,20700,0.1277538251876831,0.22663487099999813
1,21000,0.11977351665496826,0.22011300900000208
1,21300,0.12569827556610108,0.2174172419999998
1,21600,0.12844207763671875,0.2200988269999975
1,21900,0.11115582942962647,0.2151442149999987
1,22200,0.12860476970672607,0.2453181640000004
1,22500,0.12557224273681641,0.22563821500000003
1,22800,0.1217619800567627,0.21660585500000096
1,23100,0.11268351554870605,0.21825306799999922
1,23400,0.12681408882141113,0.22535065499999973
1,23700,0.13096468925476074,0.2232544489999988
1,24000,0.11338212966918945,0.21846127000000237
1,24300,0.1250573205947876,0.22036164500000055
1,24600,0.12250562191009522,0.2163436410000017
1,24900,0.1253702735900879,0.22446202300000095
1,25200,0.13423375606536866,0.2193960689999983
1,25500,0.12291615962982178,0.22369590000000272
1,25800,0.11385306358337402,0.21674043199999815
1,26100,0.12875750064849853,0.22224240599999945
1,26400,0.1244230842590332,0.22462707700000095
1,26700,0.1254477643966675,0.2216989670000018
1,27000,0.11293451309204101,0.21786050000000046
1,27300,0.12188138484954834,0.21639735099999768
1,27600,0.12424058437347413,0.21848993599999744
1,27900,0.12662381172180176,0.2182639309999992
1,28200,0.141908278465271,0.21513516299999935
1,28500,0.13673059940338134,0.22590163599999968
1,28800,0.12684719562530516,0.2275832479999984
1,29100,0.13115411281585693,0.2223148239999979
1,29400,0.12440947055816651,0.21732701999999904
1,29700,0.1317604351043701,0.21646916599999955
1,30000,0.13199793815612793,0.2228923579999993
1,30300,0.12436233520507813,0.22763454400000072
1,30600,0.12541787147521974,0.22599457300000125
1,30900,0.1340303134918213,0.21882064500000098
1,31200,0.11531056880950928,0.22167392300000088
1,31500,0.11390534400939942,0.2200152440000025
1,31800,0.13800634384155275,0.21827781000000002
1,32100,0.1355650568008423,0.22090628899999842
1,32400,0.11230605602264404,0.21806025500000104
1,32700,0.1334855890274048,0.22028741500000137
1,33000,0.1424218988418579,0.2162220390000016
1,33300,0.11881164073944092,0.22014318299999758
